"SITE","SITECODE","SITENUM","TREAT","SPP","DBH_SUM","CAN_AV","BROWSE_INDEX","UND","CLUMP","STEM_COUNT","QUADRANT","TYPE"
"STEESE","22_3",22,3,"POTR",3.5,95,0,"VAVI","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1.3,72.5,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.2,80,0,"VAVI","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.2,95,0,"EQSC","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.5,90,0,"VAVI","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",2.2,90,0.14,"LEGR","CLUMP",7,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.5,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1.1,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.2,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.8,80,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.3,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.8,85,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1.8,90,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.5,90,1,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.3,90,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",2.1,86.66666667,0,"CHAN","CLUMP",3,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.3,70,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",3.2,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.7,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",1.9,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.2,95,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.4,70,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.5,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.7,60,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.4,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.4,40,0,"EQSC","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",3.2,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.9,85,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",1.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",6,67,0.2,"EQAR","CLUMP",5,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",1.2,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.7,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.6,85,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.5,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.8,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.7,80,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.6,70,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.2,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.2,60,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.4,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",3.8,60.625,0,"CHAN","CLUMP",8,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",2.9,93.75,0.75,"EQAR","CLUMP",4,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.3,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.5,80,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.1,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",2.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",1.2,70,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1,40,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",3.9,87.5,0,"CHAN","CLUMP",4,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.4,80,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.2,60,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.7,90,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",0.9,80,0,"EQSC","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"POTR",1.4,80,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1.6,70,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",0.5,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","22_3",22,3,"SALIX",1.7,82.5,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","22_3",22,3,"ARCT",0.9,96,0,"MOSS","CLUMP",5,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.1,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.8,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,90,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.4,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.7,100,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.7,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",3.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.1,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.4,85,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,75,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.2,90,1,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.1,80,1,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1,100,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.7,87.5,0,"LITTER","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.1,90,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1,90,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.5,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.9,90,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",9.6,95.45454545,0.18,"EQAR","CLUMP",11,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.7,100,1,"GRASS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.1,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",4,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.8,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.7,100,0,"GRASS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.1,97.5,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,100,1,"GRASS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,90,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.5,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.2,100,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",2.9,91,0.8,"EQAR","CLUMP",5,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.2,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.1,100,0,"CHAN","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.2,95,1,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.8,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.5,100,0,"GRASS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,95,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,100,1,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.5,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.1,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",3.5,91.66666667,0,"EQAR","CLUMP",3,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.8,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.9,96.66666667,0,"EQAR","CLUMP",3,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.5,100,0,"GRASS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.8,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.2,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,9,1,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.8,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.7,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.1,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.9,87.5,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.9,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.9,100,1,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1,90,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.7,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.6,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,100,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.4,95,1,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",2.8,93.75,0,"CHAN","CLUMP",4,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.7,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.8,90,0,"EQSC","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.7,95,0,"LEGR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.4,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.3,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.9,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,90,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.1,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.5,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.4,90,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"BENE",0.4,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"ARCT",0.4,100,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.6,75,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"BENE",0.7,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2.2,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.8,100,1,"CHAN","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,70,0,"EQSC","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",2.3,100,0,"CHAN","CLUMP",3,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.5,70,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",2,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.9,70,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.2,60,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.1,90,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.5,100,0,"CHAN","CLUMP",3,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.2,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,95,0,"CHAN","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",9.7,95,0.25,"EQAR","IND",8,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.4,70,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1,90,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.7,100,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.6,95,0,"CHAN","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,47.5,0,"CHAN","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"ARCT",1,100,0,"GRASS","CLUMP",5,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.1,95,0,"LITTER","CLUMP",3,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.3,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.9,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",3.2,100,0,"LITTER","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.6,92.5,0,"EQAR","CLUMP",2,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.9,90,0,"MOSS","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",1.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"POTR",0.9,100,0,"LITTER","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",0.6,95,0,"EQAR","IND",1,2,"SAPLING"
"STEESE","17_3",17,3,"SALIX",1.9,100,0,"CHAN","CLUMP",3,2,"SAPLING"
